user_id_new	original_stu_id
9353	21640
9354	21641
9355	21644
9356	21646
9357	21647
9358	21648
9359	21649
9360	21650
9361	21651
9362	21657
9363	21662
9364	21664
9365	21665
9366	21666
9367	21667
9368	21670
9369	21671
9370	21673
9371	21674
9372	21676
9373	21677
9374	21678
9375	21679
9376	21680
9377	21681
9378	21682
9379	21683
9380	21685
9381	21687
9382	21689
9383	21690
9384	21691
9385	21692
9386	21694
9387	21696
9388	21697
9389	21698
9390	21703
9391	21704
9392	21705
9393	21706
9394	21707
9395	21708
9396	21709
9397	21710
9398	21711
9399	21712
9400	21713
9401	21714
9402	21715
9403	21718
9404	21719
9405	21720
9406	21721
9407	21722
9408	21723
9409	21724
9410	21725
9411	21726
9412	21727
9413	21728
9414	21730
9415	21731
9416	21732
9417	21733
9418	21735
9419	21736
9420	21737
9421	21738
9422	21740
9423	21742
9424	21743
9425	21744
9426	21745
9427	21747
9428	21748
9429	21750
9430	21753
9431	21754
9432	21755
9433	21756
9434	21758
9435	21759
9436	21760
9437	21762
9438	21763
9439	21764
9440	21765
9441	21766
9442	21767
9443	21768
9444	21769
9445	21771
9446	21773
9447	21775
9448	21776
9449	21777
9450	21778
9451	21779
9452	21780
9453	21781
9454	21783
9455	21784
9456	21785
9457	21786
9458	21787
9459	21790
9460	21791
9461	21792
9462	21799
9463	21801
9464	21802
9465	21803
9466	21804
9467	21805
9468	21806
9469	21807
9470	21808
9471	21810
9472	21812
9473	21813
9474	21814
9475	21815
9476	21818
9477	21820
9478	21822
9479	21823
9480	21824
9481	21825
9482	21828
9483	21829
9484	21830
9485	21832
9486	21833
9487	21836
9488	21838
9489	21841
9490	21843
9491	21844
9492	21846
9493	21847
9494	21848
9495	21854
9496	21855
9497	21857
9498	21859
9499	21862
9500	21863
9501	21864
9502	21865
9503	21866
9504	21870
9505	21874
9506	21876
9507	21877
9508	21878
9509	21879
9510	21880
9511	21882
9512	21884
9513	21885
9514	21887
9515	21888
9516	21889
9517	21891
9518	21892
9519	21893
9520	21894
9521	21896
9522	21897
9523	21898
9524	21899
9525	21904
9526	21906
9527	21907
9528	21908
9529	21909
9530	21910
9531	21911
9532	21912
9533	21915
9534	21919
9535	21920
9536	21921
9537	21925
9538	21926
9539	21928
9540	21929
9541	21930
9542	21934
9543	21935
9544	21936
9545	21937
9546	21939
9547	21942
9548	21943
9549	21944
9550	21945
9551	21947
9552	21950
9553	21951
9554	21952
9555	21954
9556	21956
9557	21958
9558	21959
9559	21960
9560	21962
9561	21964
9562	21965
9563	21968
9564	21969
9565	21970
9566	21971
9567	21972
9568	21973
9569	21974
9570	21980
9571	21981
9572	21982
9573	21983
9574	21985
9575	21986
9576	21987
9577	21988
9578	21989
9579	21990
9580	21991
9581	21992
9582	21995
9583	21997
9584	21999
9585	22000
9586	22001
9587	22002
9588	22003
9589	22004
9590	22005
9591	22006
9592	22007
9593	22008
9594	22009
9595	22010
9596	22012
9597	22016
9598	22017
9599	22018
9600	22020
9601	22021
9602	22023
9603	22024
9604	22025
9605	22027
9606	22028
9607	22029
9608	22031
9609	22032
9610	22033
9611	22034
9612	22035
9613	22036
9614	22038
9615	22039
9616	22040
9617	22041
9618	22042
9619	22043
9620	22044
9621	22045
9622	22047
9623	22048
9624	22049
9625	22050
9626	22052
9627	22053
9628	22054
9629	22056
9630	22057
9631	22058
9632	22060
9633	22061
9634	22062
9635	22063
9636	22064
9637	22065
9638	22066
9639	22067
9640	22068
9641	22069
9642	22070
9643	22071
9644	22073
9645	22075
9646	22077
9647	22078
9648	22079
9649	22082
9650	22083
9651	22084
9652	22088
9653	22091
9654	22093
9655	22094
9656	22098
9657	22099
9658	22100
9659	22103
9660	22105
9661	22112
9662	22113
9663	22114
9664	22117
9665	22118
9666	22121
9667	22122
9668	22123
9669	22125
9670	22126
9671	22128
9672	22130
9673	22131
9674	22134
9675	22135
9676	22136
9677	22137
9678	22140
9679	22141
9680	22142
9681	22143
9682	22144
9683	22147
9684	22148
9685	22151
9686	22152
9687	22156
9688	22160
9689	22161
9690	22162
9691	22163
9692	22166
9693	22168
9694	22169
9695	22170
9696	22171
9697	22172
9698	22173
9699	22174
9700	22175
9701	22176
9702	22177
9703	22178
9704	22179
9705	22180
9706	22182
9707	22184
9708	22186
9709	22187
9710	22189
9711	22190
9712	22191
9713	22192
9714	22194
9715	22196
9716	22197
9717	22201
9718	22202
9719	22203
9720	22204
9721	22206
9722	22207
9723	22210
9724	22211
9725	22213
9726	22214
9727	22215
9728	22217
9729	22218
9730	22219
9731	22220
9732	22221
9733	22223
9734	22224
9735	22225
9736	22226
9737	22228
9738	22229
9739	22231
9740	22233
9741	22236
9742	22237
9743	22240
9744	22242
9745	22245
9746	22246
9747	22249
9748	22250
9749	22251
9750	22254
9751	22257
9752	22259
9753	22261
9754	22262
9755	22263
9756	22265
9757	22266
9758	22267
9759	22268
9760	22269
9761	22270
9762	22271
9763	22272
9764	22273
9765	22274
9766	22275
9767	22276
9768	22278
9769	22279
9770	22280
9771	22281
9772	22282
9773	22285
9774	22286
9775	22288
9776	22289
9777	22290
9778	22291
9779	22292
9780	22293
9781	22294
9782	22295
9783	22297
9784	22300
9785	22301
9786	22302
9787	22303
9788	22304
9789	22305
9790	22306
9791	22309
9792	22310
9793	22311
9794	22312
9795	22315
9796	22316
9797	22317
9798	22318
9799	22319
9800	22320
9801	22321
9802	22322
9803	22323
9804	22324
9805	22325
9806	22326
9807	22327
9808	22328
9809	22329
9810	22330
9811	22331
9812	22332
9813	22333
9814	22334
9815	22335
9816	22336
9817	22337
9818	22338
9819	22339
9820	22343
9821	22344
9822	22347
9823	22350
9824	22351
9825	22352
9826	22354
9827	22355
9828	22356
9829	22357
9830	22358
9831	22359
9832	22360
9833	22361
9834	22362
9835	22363
9836	22367
9837	22368
9838	22369
9839	22371
9840	22373
9841	22374
9842	22375
9843	22376
9844	22377
9845	22378
9846	22379
9847	22381
9848	22383
9849	22384
9850	22385
9851	22386
9852	22387
9853	22390
9854	22392
9855	22394
9856	22395
9857	22396
9858	22397
9859	22398
9860	22399
9861	22400
9862	22401
9863	22402
9864	22403
9865	22404
9866	22405
9867	22406
9868	22407
9869	22408
9870	22409
9871	22411
9872	22412
9873	22413
9874	22414
9875	22415
9876	22417
9877	22418
9878	22419
9879	22421
9880	22422
9881	22423
9882	22424
9883	22425
9884	22426
9885	22427
9886	22430
9887	22434
9888	22435
9889	22436
9890	22438
9891	22439
9892	22441
9893	22442
9894	22443
9895	22445
9896	22447
9897	22448
9898	22450
9899	22451
9900	22452
9901	22454
9902	22457
9903	22458
9904	22459
9905	22460
9906	22462
9907	22463
9908	22464
9909	22465
9910	22466
9911	22467
9912	22468
9913	22470
9914	22471
9915	22472
9916	22474
9917	22475
9918	22476
9919	22477
9920	22478
9921	22480
9922	22481
9923	22482
9924	22483
9925	22484
9926	22485
9927	22486
9928	22487
9929	22488
9930	22490
9931	22491
9932	22492
9933	22493
9934	22494
9935	22495
9936	22496
9937	22497
9938	22498
9939	22499
9940	22500
9941	22502
9942	22503
9943	22504
9944	22505
9945	22506
9946	22507
9947	22508
9948	22509
9949	22510
9950	22511
9951	22512
9952	22513
9953	22514
9954	22515
9955	22516
9956	22517
9957	22518
9958	22519
9959	22520
9960	22521
9961	22522
9962	22524
9963	22525
9964	22527
9965	22528
9966	22529
9967	22530
9968	22531
9969	22532
9970	22533
9971	22535
9972	22537
9973	22538
9974	22541
9975	22542
9976	22543
9977	22544
9978	22545
9979	22546
9980	22547
9981	22548
9982	22549
9983	22550
9984	22552
9985	22553
9986	22554
9987	22555
9988	22556
9989	22557
9990	22558
9991	22559
9992	22560
9993	22561
9994	22562
9995	22563
9996	22564
9997	22565
9998	22566
9999	22567
10000	22568
10001	22570
10002	22571
10003	22572
10004	22573
10005	22574
10006	22575
10007	22577
10008	22578
10009	22580
10010	22581
10011	22582
10012	22583
10013	22584
10014	22585
10015	22586
10016	22587
10017	22588
10018	22590
10019	22591
10020	22593
10021	22594
10022	22597
10023	22598
10024	22599
10025	22600
10026	22601
10027	22602
10028	22603
10029	22604
10030	22606
10031	22607
10032	22608
10033	22609
10034	22612
10035	22613
10036	22614
10037	22615
10038	22616
10039	22617
10040	22618
10041	22619
10042	22620
10043	22623
10044	22624
10045	22625
10046	22626
10047	22627
10048	22628
10049	22629
10050	22631
10051	22632
10052	22633
10053	22636
10054	22637
10055	22640
10056	22641
10057	22643
10058	22645
10059	22646
10060	22648
10061	22649
10062	22650
10063	22652
10064	22653
10065	22654
10066	22655
10067	22657
10068	22658
10069	22659
10070	22660
10071	22661
10072	22662
10073	22663
10074	22664
10075	22665
10076	22666
10077	22668
10078	22669
10079	22670
10080	22671
10081	22672
10082	22674
10083	22676
10084	22678
10085	22679
10086	22680
10087	22681
10088	22682
10089	22684
10090	22685
10091	22686
10092	22688
10093	22692
10094	22693
10095	22695
10096	22702
10097	22705
10098	22706
10099	22707
10100	22708
10101	22710
10102	22711
10103	22713
10104	22714
10105	22715
10106	22716
10107	22717
10108	22718
10109	22719
10110	22720
10111	22722
10112	22723
10113	22724
10114	22726
10115	22727
10116	22728
10117	22730
10118	22731
10119	22732
10120	22733
10121	22734
10122	22735
10123	22736
10124	22737
10125	22738
10126	22740
10127	22741
10128	22742
10129	22744
10130	22745
10131	22746
10132	22747
10133	22748
10134	22749
10135	22750
10136	22752
10137	22757
10138	22758
10139	22759
10140	22760
10141	22761
10142	22762
10143	22763
10144	22765
10145	22767
10146	22769
10147	22770
10148	22772
10149	22773
10150	22775
10151	22777
10152	22778
10153	22781
10154	22782
10155	22784
10156	22785
10157	22787
10158	22788
10159	22789
10160	22791
10161	22792
10162	22794
10163	22798
10164	22799
10165	22801
10166	22804
10167	22805
10168	22806
10169	22807
10170	22808
10171	22810
10172	22811
10173	22812
10174	22815
10175	22816
10176	22817
10177	22824
10178	22825
10179	22826
10180	22833
10181	22834
10182	22835
10183	22837
10184	22838
10185	22839
10186	22841
10187	22842
10188	22843
10189	22844
10190	22846
10191	22847
10192	22848
10193	22850
10194	22851
10195	22854
10196	22856
10197	22857
10198	22863
10199	22866
10200	22867
10201	22868
10202	22870
10203	22872
10204	22873
10205	22875
10206	22876
10207	22877
10208	22878
10209	22881
10210	22882
10211	22885
10212	22886
10213	22887
10214	22888
10215	22889
10216	22891
10217	22894
10218	22896
10219	22899
10220	22900
10221	22901
10222	22902
10223	22903
10224	22905
10225	22906
10226	22908
10227	22909
10228	22911
10229	22912
10230	22916
10231	22917
10232	22919
10233	22920
10234	22922
10235	22923
10236	22925
10237	22927
10238	22928
10239	22930
10240	22931
10241	22932
10242	22934
10243	22936
10244	22939
10245	22941
10246	22944
10247	22945
10248	22947
10249	22948
10250	22950
10251	22953
10252	22955
10253	22956
10254	22957
10255	22958
10256	22962
10257	22963
10258	22964
10259	22965
10260	22968
10261	22970
10262	22971
10263	22973
10264	22974
10265	22975
10266	22976
10267	22977
10268	22978
10269	22979
10270	22980
10271	22981
10272	22982
10273	22983
10274	22984
10275	22985
10276	22987
10277	22988
10278	22989
10279	22990
10280	22991
10281	22995
10282	22996
10283	22998
10284	23001
10285	23002
10286	23003
10287	23004
10288	23006
10289	23008
10290	23009
10291	23011
10292	23013
10293	23014
10294	23016
10295	23017
10296	23018
10297	23019
10298	23020
10299	23023
10300	23024
10301	23026
10302	23027
10303	23028
10304	23029
10305	23030
10306	23031
10307	23032
10308	23033
10309	23034
10310	23035
10311	23036
10312	23038
10313	23039
10314	23040
10315	23041
10316	23042
10317	23043
10318	23044
10319	23045
10320	23046
10321	23048
10322	23049
10323	23052
10324	23054
10325	23055
10326	23057
10327	23058
10328	23059
10329	23060
10330	23061
10331	23062
10332	23063
10333	23064
10334	23065
10335	23066
10336	23068
10337	23069
10338	23070
10339	23072
10340	23074
10341	23077
10342	23078
10343	23079
10344	23082
10345	23083
10346	23084
10347	23087
10348	23088
10349	23090
10350	23091
10351	23092
10352	23094
10353	23095
10354	23096
10355	23097
10356	23099
10357	23100
10358	23101
10359	23104
10360	23105
10361	23106
10362	23108
10363	23110
10364	23111
10365	23112
10366	23114
10367	23115
10368	23116
10369	23117
10370	23119
10371	23122
10372	23123
10373	23124
10374	23127
10375	23128
10376	23130
10377	23131
10378	23132
10379	23135
10380	23136
10381	23138
10382	23140
10383	23141
10384	23142
10385	23147
10386	23149
10387	23150
10388	23151
10389	23152
10390	23153
10391	23154
10392	23155
10393	23156
10394	23158
10395	23159
10396	23161
10397	23162
10398	23163
10399	23167
10400	23171
10401	23172
10402	23173
10403	23174
10404	23176
10405	23177
10406	23178
10407	23182
10408	23183
10409	23185
10410	23186
10411	23187
10412	23194
10413	23195
10414	23196
10415	23199
10416	23201
10417	23202
10418	23203
10419	23204
10420	23205
10421	23213
10422	23222
10423	23224
10424	23225
10425	23226
10426	23227
10427	23230
10428	23231
10429	23232
10430	23233
10431	23234
10432	23235
10433	23236
10434	23237
10435	23239
10436	23240
10437	23241
10438	23243
10439	23245
10440	23246
10441	23248
10442	23249
10443	23250
10444	23251
10445	23252
10446	23253
10447	23254
10448	23257
10449	23258
10450	23259
10451	23260
10452	23261
10453	23262
10454	23263
10455	23267
10456	23268
10457	23269
10458	23270
10459	23271
10460	23272
10461	23273
10462	23274
10463	23275
10464	23276
10465	23278
10466	23279
10467	23280
10468	23281
10469	23282
10470	23283
10471	23288
10472	23291
10473	23295
10474	23296
10475	23297
10476	23299
10477	23300
10478	23301
10479	23303
10480	23304
10481	23306
10482	23307
10483	23308
10484	23318
10485	23320
10486	23324
10487	23325
10488	23326
10489	23327
10490	23329
10491	23344
10492	23345
10493	23347
10494	23348
10495	23349
10496	23350
10497	23351
10498	23354
10499	23355
10500	23356
10501	23357
10502	23359
10503	23363
10504	23364
10505	23365
10506	23367
10507	23368
10508	23370
10509	23372
10510	23373
10511	23375
10512	23377
10513	23378
10514	23379
10515	23380
10516	23381
10517	23384
10518	23385
10519	23386
10520	23387
10521	23390
10522	23391
10523	23392
10524	23394
10525	23395
10526	23396
10527	23398
10528	23400
10529	23401
10530	23402
10531	23403
10532	23404
10533	23405
10534	23406
10535	23407
10536	23409
10537	23410
10538	23412
10539	23414
10540	23415
10541	23416
10542	23417
10543	23418
10544	23420
10545	23422
10546	23423
10547	23424
10548	23425
10549	23428
10550	23429
10551	23430
10552	23431
10553	23432
10554	23433
10555	23434
10556	23436
10557	23437
10558	23438
10559	23439
10560	23440
10561	23441
10562	23443
10563	23444
10564	23446
10565	23447
10566	23449
10567	23450
10568	23452
10569	23455
10570	23458
10571	23459
10572	23460
10573	23462
10574	23463
10575	23464
10576	23466
10577	23467
10578	23468
10579	23469
10580	23472
10581	23474
10582	23475
10583	23477
10584	23480
10585	23481
10586	23483
10587	23484
10588	23488
10589	23489
10590	23491
10591	23492
10592	23493
10593	23494
10594	23495
10595	23501
10596	23504
10597	23505
10598	23506
10599	23507
10600	23510
10601	23511
10602	23512
10603	23513
10604	23514
10605	23515
10606	23516
10607	23517
10608	23518
10609	23519
10610	23520
10611	23521
10612	23523
10613	23524
10614	23525
10615	23526
10616	23527
10617	23528
10618	23529
10619	23530
10620	23532
10621	23533
10622	23534
10623	23535
10624	23536
10625	23537
10626	23538
10627	23539
10628	23540
10629	23541
10630	23545
10631	23546
10632	23547
10633	23548
10634	23549
10635	23550
10636	23551
10637	23553
10638	23554
10639	23560
10640	23561
10641	23565
10642	23567
10643	23570
10644	23574
10645	23575
10646	23576
10647	23579
10648	23580
10649	23581
10650	23582
10651	23583
10652	23584
10653	23585
10654	23587
10655	23590
10656	23592
10657	23593
10658	23595
10659	23600
10660	23603
10661	23604
10662	23605
10663	23608
10664	23609
10665	23610
10666	23611
10667	23612
10668	23613
10669	23616
10670	23617
10671	23619
10672	23620
10673	23622
10674	23623
10675	23624
10676	23625
10677	23627
10678	23629
10679	23630
10680	23631
10681	23632
10682	23633
10683	23634
10684	23635
10685	23636
10686	23638
10687	23639
10688	23640
10689	23641
10690	23642
10691	23644
10692	23645
10693	23647
10694	23648
10695	23649
10696	23650
10697	23651
10698	23652
10699	23653
10700	23654
10701	23657
10702	23659
10703	23660
10704	23661
10705	23662
10706	23663
10707	23665
10708	23666
10709	23667
10710	23669
10711	23670
10712	23671
10713	23672
10714	23674
10715	23675
10716	23676
10717	23677
10718	23678
10719	23680
10720	23682
10721	23683
10722	23684
10723	23685
10724	23687
10725	23688
10726	23689
10727	23690
10728	23692
10729	23693
10730	23694
10731	23695
10732	23696
10733	23700
10734	23701
10735	23702
10736	23703
10737	23704
10738	23706
10739	23708
10740	23709
10741	23710
10742	23711
10743	23712
10744	23714
10745	23715
10746	23716
10747	23718
10748	23719
10749	23720
10750	23722
10751	23724
10752	23725
10753	23726
10754	23728
10755	23729
10756	23730
10757	23731
10758	23732
10759	23733
10760	23734
10761	23736
10762	23737
10763	23738
10764	23739
10765	23740
10766	23741
10767	23743
10768	23744
10769	23747
10770	23748
10771	23749
10772	23750
10773	23752
10774	23754
10775	23755
10776	23756
10777	23757
10778	23758
10779	23759
10780	23760
10781	23761
10782	23762
10783	23763
10784	23764
10785	23765
10786	23766
10787	23769
10788	23770
10789	23771
10790	23772
10791	23774
10792	23775
10793	23776
10794	23777
10795	23778
10796	23779
10797	23780
10798	23781
10799	23784
10800	23785
10801	23786
10802	23787
10803	23788
10804	23789
10805	23790
10806	23791
10807	23792
10808	23793
10809	23794
10810	23795
10811	23797
10812	23798
10813	23799
10814	23800
10815	23801
10816	23802
10817	23803
10818	23804
10819	23805
10820	23806
10821	23807
10822	23808
10823	23809
10824	23810
10825	23811
10826	23812
10827	23813
10828	23814
10829	23815
10830	23816
10831	23817
10832	23818
10833	23819
10834	23820
10835	23821
10836	23822
10837	23823
10838	23824
10839	23825
10840	23826
10841	23827
10842	23829
10843	23830
10844	23831
10845	23832
10846	23833
10847	23834
10848	23836
10849	23837
10850	23839
10851	23840
10852	23841
10853	23842
10854	23843
10855	23844
10856	23845
10857	23846
10858	23848
10859	23849
10860	23850
10861	23851
10862	23852
10863	23854
10864	23859
10865	23860
10866	23861
10867	23862
10868	23864
10869	23868
10870	23869
10871	23871
10872	23873
10873	23875
10874	23877
10875	23878
10876	23880
10877	23881
10878	23882
10879	23883
10880	23885
10881	23886
10882	23903
10883	23904
10884	23905
10885	23906
10886	23907
10887	23909
10888	23910
10889	23911
10890	23912
10891	23913
10892	23914
10893	23915
10894	23916
10895	23917
10896	23918
10897	23919
10898	23920
10899	23921
10900	23922
10901	23923
10902	23924
10903	23926
10904	23927
10905	23928
10906	23929
10907	23930
10908	23932
10909	23933
10910	23934
10911	23935
10912	23936
10913	23937
10914	23938
10915	23940
10916	23942
10917	23943
10918	23944
10919	23945
10920	23946
10921	23947
10922	23948
10923	23949
10924	23950
10925	23951
10926	23952
10927	23953
10928	23954
10929	23955
10930	23958
10931	23959
10932	23960
10933	23961
10934	23962
10935	23964
10936	23966
10937	23971
10938	23973
10939	23974
10940	23975
10941	23978
10942	23979
10943	23980
10944	23983
10945	23984
10946	23986
10947	23987
10948	23988
10949	23989
10950	23990
10951	23991
10952	23994
10953	23995
10954	23996
10955	23997
10956	23999
10957	24000
10958	24001
10959	24002
10960	24003
10961	24006
10962	24007
10963	24008
10964	24009
10965	24014
10966	24015
10967	24018
10968	24019
10969	24020
10970	24022
10971	24023
10972	24029
10973	24031
10974	24032
10975	24035
10976	24036
10977	24040
10978	24041
10979	24042
10980	24043
10981	24044
10982	24045
10983	24047
10984	24049
10985	24050
10986	24051
10987	24052
10988	24054
10989	24055
10990	24056
10991	24057
10992	24058
10993	24059
10994	24060
10995	24063
10996	24064
10997	24066
10998	24067
10999	24068
11000	24069
11001	24070
11002	24071
11003	24072
11004	24073
11005	24074
11006	24075
11007	24076
11008	24077
11009	24078
11010	24081
11011	24085
11012	24087
11013	24091
11014	24092
11015	24093
11016	24094
11017	24095
11018	24096
11019	24098
11020	24099
11021	24100
11022	24101
11023	24102
11024	24106
11025	24110
11026	24111
11027	24112
11028	24113
11029	24114
11030	24115
11031	24116
11032	24117
11033	24118
11034	24119
11035	24120
11036	24122
11037	24123
11038	24124
11039	24125
11040	24126
11041	24127
11042	24128
11043	24129
11044	24130
11045	24131
11046	24132
11047	24133
11048	24134
11049	24135
11050	24136
11051	24137
11052	24138
11053	24139
11054	24140
11055	24141
11056	24142
11057	24144
11058	24145
11059	24146
11060	24147
11061	24148
11062	24149
11063	24152
11064	24154
11065	24155
11066	24157
11067	24160
11068	24161
11069	24162
11070	24163
11071	24166
11072	24167
11073	24168
11074	24169
11075	24170
11076	24171
11077	24172
11078	24173
11079	24174
11080	24175
11081	24176
11082	24180
11083	24181
11084	24182
11085	24183
11086	24184
11087	24185
11088	24186
11089	24187
11090	24188
11091	24189
11092	24190
11093	24191
11094	24193
11095	24194
11096	24195
11097	24196
11098	24197
11099	24198
11100	24199
11101	24200
11102	24201
11103	24202
11104	24203
11105	24204
11106	24205
11107	24206
11108	24207
11109	24208
11110	24209
11111	24210
11112	24212
11113	24213
11114	24215
11115	24216
11116	24218
11117	24219
11118	24220
11119	24221
11120	24222
11121	24225
11122	24226
11123	24227
11124	24228
11125	24229
11126	24230
11127	24232
11128	24233
11129	24234
11130	24236
11131	24239
11132	24240
11133	24241
11134	24247
11135	24249
11136	24250
11137	24251
11138	24252
11139	24253
11140	24254
11141	24255
11142	24257
11143	24258
11144	24259
11145	24261
11146	24263
11147	24264
11148	24265
11149	24266
11150	24268
11151	24269
11152	24270
11153	24272
11154	24273
11155	24274
11156	24276
11157	24277
11158	24279
11159	24280
11160	24281
11161	24282
11162	24283
11163	24284
11164	24285
11165	24286
11166	24287
11167	24288
11168	24289
11169	24290
11170	24291
11171	24292
11172	24294
11173	24295
11174	24296
11175	24297
11176	24298
11177	24299
11178	24300
11179	24301
11180	24303
11181	24304
11182	24305
11183	24307
11184	24309
11185	24310
11186	24311
11187	24313
11188	24314
11189	24315
11190	24316
11191	24317
11192	24318
11193	24319
11194	24320
11195	24321
11196	24322
11197	24323
11198	24324
11199	24325
11200	24326
11201	24328
11202	24329
11203	24330
11204	24331
11205	24332
11206	24334
11207	24335
11208	24336
11209	24337
11210	24338
11211	24339
11212	24340
11213	24341
11214	24342
11215	24343
11216	24344
11217	24345
11218	24346
11219	24347
11220	24348
11221	24349
11222	24350
11223	24352
11224	24353
11225	24354
11226	24355
11227	24356
11228	24357
11229	24358
11230	24359
11231	24360
11232	24361
11233	24362
11234	24363
11235	24366
11236	24367
11237	24368
11238	24369
11239	24370
11240	24371
11241	24372
11242	24373
11243	24374
11244	24375
11245	24376
11246	24379
11247	24380
11248	24382
11249	24384
11250	24385
11251	24386
11252	24387
11253	24388
11254	24389
11255	24390
11256	24391
11257	24392
11258	24394
11259	24395
11260	24396
11261	24397
11262	24399
11263	24401
11264	24403
11265	24408
11266	24409
11267	24410
11268	24411
11269	24412
11270	24414
11271	24415
11272	24416
11273	24417
11274	24419
11275	24420
11276	24421
11277	24422
11278	24423
11279	24424
11280	24425
11281	24426
11282	24427
11283	24428
11284	24429
11285	24430
11286	24431
11287	24433
11288	24435
11289	24439
11290	24441
11291	24443
11292	24444
11293	24445
11294	24446
11295	24448
11296	24451
11297	24452
11298	24457
11299	24459
11300	24461
11301	24462
11302	24464
11303	24465
11304	24466
11305	24468
11306	24470
11307	24472
11308	24474
11309	24478
11310	24479
11311	24480
11312	24481
11313	24482
11314	24484
11315	24486
11316	24487
11317	24489
11318	24490
11319	24491
11320	24492
11321	24493
11322	24494
11323	24496
11324	24497
11325	24498
11326	24499
11327	24500
11328	24501
11329	24502
11330	24503
11331	24504
11332	24505
11333	24508
11334	24509
11335	24510
11336	24511
11337	24512
11338	24513
11339	24515
11340	24516
11341	24517
11342	24518
11343	24519
11344	24520
11345	24521
11346	24522
11347	24524
11348	24528
11349	24529
11350	24530
11351	24531
11352	24532
11353	24533
11354	24534
11355	24535
11356	24536
11357	24537
11358	24538
11359	24539
11360	24541
11361	24542
11362	24543
11363	24544
11364	24546
11365	24547
11366	24548
11367	24549
11368	24550
11369	24551
11370	24552
11371	24554
11372	24555
11373	24556
11374	24559
11375	24560
11376	24561
11377	24563
11378	24564
11379	24566
11380	24568
11381	24569
11382	24570
11383	24573
11384	24574
11385	24575
11386	24577
11387	24578
11388	24579
11389	24581
11390	24583
11391	24584
11392	24585
11393	24586
11394	24587
11395	24588
11396	24589
11397	24591
11398	24592
11399	24593
11400	24594
11401	24595
11402	24596
11403	24597
11404	24598
11405	24599
11406	24600
11407	24601
11408	24603
11409	24604
11410	24605
11411	24606
11412	24607
11413	24608
11414	24609
11415	24610
11416	24611
11417	24612
11418	24613
11419	24614
11420	24617
11421	24620
11422	24621
11423	24622
11424	24624
11425	24625
11426	24626
11427	24627
11428	24629
11429	24631
11430	24632
11431	24634
11432	24636
11433	24637
11434	24638
11435	24639
11436	24640
11437	24641
11438	24642
11439	24646
11440	24647
11441	24650
11442	24651
11443	24653
11444	24655
11445	24656
11446	24660
11447	24661
11448	24662
11449	24664
11450	24666
11451	24670
11452	24671
11453	24673
11454	24675
11455	24677
11456	24679
11457	24680
11458	24682
11459	24683
11460	24684
11461	24685
11462	24688
11463	24689
11464	24691
11465	24692
11466	24693
11467	24694
11468	24696
11469	24697
11470	24699
11471	24700
11472	24701
11473	24702
11474	24704
11475	24706
11476	24708
11477	24709
11478	24711
11479	24712
11480	24714
11481	24715
11482	24716
11483	24717
11484	24718
11485	24719
11486	24720
11487	24721
11488	24724
11489	24725
11490	24726
11491	24727
11492	24728
11493	24729
11494	24730
11495	24732
11496	24733
11497	24736
11498	24738
11499	24740
11500	24741
11501	24742
11502	24744
11503	24746
11504	24747
11505	24748
11506	24749
11507	24751
11508	24755
11509	24756
11510	24757
11511	24766
11512	24768
11513	24771
11514	24772
11515	24773
11516	24774
11517	24776
11518	24777
11519	24779
11520	24780
11521	24781
11522	24782
11523	24784
11524	24785
11525	24786
11526	24791
11527	24793
11528	24794
11529	24796
11530	24797
11531	24798
11532	24799
11533	24800
11534	24803
11535	24805
11536	24806
11537	24807
11538	24808
11539	24809
11540	24811
11541	24812
11542	24813
11543	24814
11544	24815
11545	24816
11546	24817
11547	24818
11548	24821
11549	24823
11550	24824
11551	24825
11552	24827
11553	24828
11554	24829
11555	24830
11556	24831
11557	24832
11558	24833
11559	24834
11560	24835
11561	24836
11562	24838
11563	24839
11564	24840
11565	24841
11566	24842
11567	24845
11568	24846
11569	24847
11570	24848
11571	24849
11572	24851
11573	24852
11574	24855
11575	24856
11576	24857
11577	24858
11578	24860
11579	24862
11580	24863
11581	24864
11582	24865
11583	24866
11584	24867
11585	24868
11586	24869
11587	24871
11588	24872
11589	24873
11590	24874
11591	24876
11592	24877
11593	24878
11594	24879
11595	24880
11596	24881
11597	24882
11598	24884
11599	24885
11600	24887
11601	24888
11602	24889
11603	24890
11604	24891
11605	24894
11606	24895
11607	24896
11608	24897
11609	24898
11610	24899
11611	24900
11612	24901
11613	24902
11614	24903
11615	24904
11616	24905
11617	24906
11618	24907
11619	24909
11620	24910
11621	24911
11622	24912
11623	24913
11624	24914
11625	24915
11626	24916
11627	24917
11628	24918
11629	24919
11630	24920
11631	24921
11632	24922
11633	24923
11634	24924
11635	24925
11636	24926
11637	24927
11638	24928
11639	24929
11640	24930
11641	24931
11642	24932
11643	24933
11644	24934
11645	24935
11646	24936
11647	24937
11648	24938
11649	24939
11650	24940
11651	24941
11652	24942
11653	24943
11654	24944
11655	24945
11656	24946
11657	24948
11658	24949
11659	24950
11660	24952
11661	24953
11662	24955
11663	24956
11664	24957
11665	24959
11666	24961
11667	24962
11668	24964
11669	24966
11670	24967
11671	24969
11672	24971
11673	24972
11674	24974
11675	24975
11676	24976
11677	24977
11678	24979
11679	24981
11680	24982
11681	24983
11682	24985
11683	24988
